sensor_name,sensor_type,tracker,velocity_scale,mean_velocity_px_s,power_mW,required_fps,actual_fps,contrast_threshold,fps_fraction,price,mota,motp,idf1,id_switches,num_gt,num_pred
AR0234 (ON Semi),CIS,centroid,100,2096.9,250.0,348.3,120.0,,1.0,~$20-40,0.30052157420578474,0.10988411512264999,0.34738114931987385,421.8,12654.0,6642.6
AR0234 (ON Semi),CIS,iou,2,41.9,250.0,7.0,120.0,,1.0,~$20-40,0.9359095938043307,0.08736433190077775,0.9542849806795572,13.6,12654.0,11856.6
AR0234 (ON Semi),CIS,centroid,10,209.7,250.0,34.8,120.0,,1.0,~$20-40,0.8502449818239292,0.1549587942874864,0.8270253088677819,158.2,12654.0,11867.2
AR0234 (ON Semi),CIS,centroid,2,41.9,250.0,7.0,120.0,,1.0,~$20-40,0.9352773826458037,0.0873651093647636,0.945182165871867,21.4,12654.0,11856.4
AR0234 (ON Semi),CIS,centroid,50,1048.5,250.0,174.2,120.0,,1.0,~$20-40,0.28836731468310417,0.15562991002205528,0.3524026962532246,754.2,12654.0,9722.0
AR0234 (ON Semi),CIS,centroid,5,104.8,250.0,17.4,120.0,,1.0,~$20-40,0.9275169906748854,0.11847174982087846,0.9226580394313411,37.8,12654.0,11848.6
AR0234 (ON Semi),CIS,centroid,20,419.4,250.0,69.7,120.0,,1.0,~$20-40,0.5878299351983562,0.17616127752933036,0.5660502425999022,595.8,12654.0,11652.2
AR0234 (ON Semi),CIS,iou,1,21.0,250.0,3.5,120.0,,1.0,~$20-40,0.9383119962067331,0.07866936943032429,0.9557643527293035,10.0,12654.0,11883.4
AR0234 (ON Semi),CIS,iou,5,104.8,250.0,17.4,120.0,,1.0,~$20-40,0.9261893472419789,0.11825283050521825,0.889106927389631,43.6,12654.0,11825.6
AR0234 (ON Semi),CIS,iou,10,209.7,250.0,34.8,120.0,,1.0,~$20-40,0.8325430693851746,0.15333262173052264,0.6943807616854214,373.0,12654.0,11628.0
AR0234 (ON Semi),CIS,iou,20,419.4,250.0,69.7,120.0,,1.0,~$20-40,0.5802275960170696,0.17332875038053264,0.4886642671689711,930.0,12654.0,11042.6
AR0234 (ON Semi),CIS,iou,50,1048.5,250.0,174.2,120.0,,1.0,~$20-40,0.33894420736526004,0.15050707633871335,0.381575523586485,685.6,12654.0,8737.4
IMX327 (Sony),CIS,sort,500,10484.5,300.0,1741.7,60.0,,1.0,~$15-25,0.3883198988462146,0.041961203860946567,0.5065259334922256,54.2,12654.0,4968.0
AR0234 (ON Semi),CIS,iou,100,2096.9,250.0,348.3,120.0,,1.0,~$20-40,0.338675517622886,0.10535163644440629,0.40088846958440094,291.0,12654.0,6009.4
AR0234 (ON Semi),CIS,iou,500,10484.5,250.0,1741.7,120.0,,1.0,~$20-40,0.3630946736209894,0.07607600009071477,0.4665208558878381,66.0,12654.0,4660.6
AR0234 (ON Semi),CIS,iou,200,4193.8,250.0,696.7,120.0,,1.0,~$20-40,0.357689268215584,0.08188242513728032,0.4317526209431938,114.0,12654.0,4874.6
IMX327 (Sony),CIS,sort,200,4193.8,300.0,696.7,60.0,,1.0,~$15-25,0.39020072704283226,0.05212736746523581,0.49851938967748266,82.4,12654.0,5167.6
IMX462 (Sony),CIS,centroid,1,21.0,310.0,3.5,120.0,,1.0,~$20-30,0.9977556503872294,0.06371851026885442,0.9875652586616042,4.4,12654.0,12630.0
IMX462 (Sony),CIS,centroid,2,41.9,310.0,7.0,120.0,,1.0,~$20-30,0.9975027659238187,0.07432877376443842,0.9840373358645784,7.2,12654.0,12630.0
IMX462 (Sony),CIS,centroid,10,209.7,310.0,34.8,120.0,,1.0,~$20-30,0.9002212739054845,0.14502562461513754,0.8523836040338951,164.6,12654.0,12606.0
IMX462 (Sony),CIS,centroid,5,104.8,310.0,17.4,120.0,,1.0,~$20-30,0.9891575786312629,0.10828894356379368,0.9394863916355577,28.4,12654.0,12629.6
IMX462 (Sony),CIS,centroid,20,419.4,310.0,69.7,120.0,,1.0,~$20-30,0.6299826141931405,0.1671571169337903,0.6061659005880256,574.2,12654.0,12390.4
IMX327 (Sony),CIS,sort,1,21.0,300.0,3.5,60.0,,1.0,~$15-25,0.998103366524419,0.04766364009149971,0.9990507831039392,0.0,12654.0,12630.0
IMX462 (Sony),CIS,centroid,50,1048.5,310.0,174.2,120.0,,1.0,~$20-30,0.2962541488857278,0.1420312980757133,0.3936849984717261,796.0,12654.0,10395.2
IMX327 (Sony),CIS,sort,100,2096.9,300.0,348.3,60.0,,1.0,~$15-25,0.37989568515884303,0.08056361350002904,0.4689064542733212,250.4,12654.0,6169.6
IMX462 (Sony),CIS,centroid,100,2096.9,310.0,348.3,120.0,,1.0,~$20-30,0.3178915757863126,0.09330059122043559,0.3718930335694381,413.8,12654.0,7082.4
IMX462 (Sony),CIS,centroid,200,4193.8,310.0,696.7,120.0,,1.0,~$20-30,0.3727675043464517,0.06438534594085064,0.4361918404416084,149.0,12654.0,5354.8
IMX462 (Sony),CIS,centroid,500,10484.5,310.0,1741.7,120.0,,1.0,~$20-30,0.3874348032242769,0.05865988272350716,0.48885676645743503,77.2,12654.0,4979.8
IMX327 (Sony),CIS,sort,2,41.9,300.0,7.0,60.0,,1.0,~$15-25,0.9980717559664928,0.05451083117553342,0.9947476665084638,0.4,12654.0,12630.0
IMX462 (Sony),CIS,iou,1,21.0,310.0,3.5,120.0,,1.0,~$20-30,0.9978820926189347,0.06371851026885442,0.9917734535674736,2.8,12654.0,12630.0
IMX462 (Sony),CIS,iou,2,41.9,310.0,7.0,120.0,,1.0,~$20-30,0.9978820926189347,0.07432877376443842,0.9883720930232558,2.4,12654.0,12630.0
AR0234 (ON Semi),CIS,sort,500,10484.5,250.0,1741.7,120.0,,1.0,~$20-40,0.36342658447921605,0.054535951904865335,0.4648546033954051,61.0,12654.0,4659.8
IMX327 (Sony),CIS,sort,5,104.8,300.0,17.4,60.0,,1.0,~$15-25,0.9939149675991782,0.07965431245022461,0.9773004474240233,20.6,12654.0,12611.2
IMX327 (Sony),CIS,sort,10,209.7,300.0,34.8,60.0,,1.0,~$15-25,0.9311363995574522,0.11531159072191355,0.8496767995789707,214.2,12654.0,12369.2
IMX327 (Sony),CIS,sort,20,419.4,300.0,69.7,60.0,,1.0,~$15-25,0.7038090722301249,0.1450361685695974,0.6037269091584945,610.2,12654.0,11413.4
